CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
8506-AHNZEB-MOF,3,4,Female,51,22,Professional,Yes,10,No,78000.00,3.2,1.315392,1.180608,No,Unmarried,3,0,0,0,0,1,2,Own,Foreign,47800.00,21,No,No,AMEX,12,13,4910.20,No,32,55.05,554.80,Yes,66.20,2169.30,Yes,Yes,60.45,1911.80,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,25,Yes,Yes,Yes,Yes,Yes
8085-VDLDAZ-Z8F,5,3,Female,74,18,Professional,No,13,No,79000.00,11.3,0.919481,8.007519,No,Married,2,11,0,0,0,0,4,Own,Domestic,34800.00,31,Yes,Yes,AMEX,24,10,3224.10,Yes,50,45.75,775.30,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,16,No,No,Yes,No,Yes
6704-NIJWSN-VQ2,1,1,Female,28,20,Professional,No,0,No,61000.00,7.4,1.990674,2.523326,Yes,Unmarried,1,3,3,0,0,1,1,Own,Domestic,27900.00,21,No,No,AMEX,1,8,4485.90,Yes,2,7.20,4.25,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,4,No,Yes,No,Yes,No,22,Yes,Yes,Yes,No,No
0108-VXMWNR-WG6,5,2,Male,62,22,Labor,No,13,No,224000.00,15.3,29.47392,4.79808,Yes,Unmarried,1,8,0,2,0,0,3,Own,Domestic,78000.00,18,No,Yes,Mast,25,8,2778.20,No,55,46.20,820.45,Yes,47.85,2720.95,Yes,Yes,32.70,1673.15,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,22,Yes,No,Yes,Yes,No
2247-VCPUDZ-6VK,4,4,Female,33,15,Crafts,No,7,No,22000.00,8.7,0.729234,1.184766,No,Unmarried,1,0,0,0,0,1,1,Lease,Domestic,8100.00,25,No,No,Visa,15,7,2341.60,No,60,40.35,815.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,No,22,Yes,Yes,No,No,No
2490-WECUNU-56Y,2,1,Female,47,16,Sales,Yes,5,No,31000.00,5,0.37975,1.17025,No,Unmarried,1,1,0,1,0,0,6,Own,Foreign,14500.00,19,Yes,Yes,Visa,10,14,3592.30,No,29,25.35,269.10,Yes,25.65,744.40,No,No,0.00,0.00,No,No,No,3,No,No,No,No,Yes,28,Yes,No,Yes,No,Yes
3189-LIDGND-RZ6,4,2,Male,51,17,Labor,No,19,No,138000.00,6.4,1.430784,7.401216,No,Married,2,7,0,0,0,1,4,Own,Foreign,81700.00,23,No,No,Disc,27,14,4578.10,No,51,32.85,594.60,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,20,Yes,No,Yes,No,Yes
7187-UMAGTR-ZXO,2,1,Female,52,18,Service,No,17,No,104000.00,4.3,1.176136,3.295864,No,Married,2,8,0,0,0,1,1,Own,Foreign,55500.00,15,No,No,AMEX,29,17,8310.90,Yes,53,29.40,529.70,No,0.00,0.00,Yes,Yes,46.30,2312.30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,Yes
2536-UDPRZF-VKA,5,4,Female,38,13,Sales,No,1,No,41000.00,10,0.451,3.649,No,Married,5,1,1,0,0,0,1,Own,Domestic,20700.00,29,No,No,Mast,1,10,3489.40,No,3,3.30,8.80,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,No,No,Yes,Yes,21,No,Yes,Yes,No,No
5185-RRHYJG-O66,3,1,Female,22,14,Professional,Yes,1,No,37000.00,22.2,4.657338,3.556662,Yes,Married,7,0,0,0,0,1,4,Own,Foreign,19800.00,24,No,Yes,AMEX,4,8,2070.60,Yes,12,21.75,92.80,Yes,36.15,414.60,Yes,No,0.00,0.00,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,26,Yes,Yes,Yes,No,Yes
3614-SBLBNE-4MN,4,3,Male,42,14,Labor,No,11,No,39000.00,2.1,0.092547,0.726453,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic,11900.00,28,No,No,Visa,2,15,8276.40,No,8,7.95,13.80,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,23,No,Yes,No,No,No
7139-ECRLZI-XGU,3,4,Female,34,19,Service,No,6,No,40000.00,3.2,0.39296,0.88704,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,21200.00,34,No,No,Mast,16,11,2033.40,Yes,51,55.20,934.80,Yes,28.80,1416.10,Yes,No,0.00,0.00,Yes,No,No,No,No,No,Yes,No,Yes,22,No,Yes,Yes,No,Yes
5042-KTPWUC-WMN,2,1,Male,35,21,Labor,No,5,No,30000.00,10.1,1.46955,1.56045,No,Unmarried,2,1,1,0,0,0,3,Own,Foreign,13700.00,23,Yes,Yes,AMEX,1,7,2875.20,Yes,1,7.50,2.50,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,20,No,No,No,No,No
8369-MBTIPE-9QA,4,3,Male,23,11,Sales,No,2,No,42000.00,9.5,1.3566,2.6334,Yes,Married,3,0,0,0,0,0,5,Own,Domestic,22600.00,20,Yes,No,Disc,5,11,2357.10,No,26,24.45,216.60,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,No,32,No,No,Yes,No,No
5824-ZGVEJI-9BO,3,5,Male,46,12,Sales,Yes,4,No,42000.00,9.3,1.843632,2.062368,No,Unmarried,1,0,0,0,0,0,1,Own,Domestic,18800.00,37,Yes,No,Visa,21,8,3139.40,No,40,14.25,172.30,Yes,51.75,1935.55,Yes,Yes,49.00,1991.45,No,Yes,Yes,2,Yes,Yes,Yes,Yes,No,25,Yes,No,No,No,Yes
5656-ZNMXTE-KZR,3,2,Male,34,16,Crafts,No,8,No,23000.00,11.9,1.064693,1.672307,No,Unmarried,1,4,3,1,0,0,1,Own,Foreign,7300.00,21,Yes,No,Visa,5,11,2065.80,Yes,8,12.15,31.95,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,No
6408-JSHAET-T6V,5,3,Female,35,20,Sales,No,1,No,103000.00,9.3,3.467598,6.111402,Yes,Married,5,1,1,0,0,1,0,-1,-1,-1000.00,28,No,Yes,Disc,17,18,6257.70,No,44,41.40,608.00,Yes,49.65,2210.70,Yes,Yes,40.70,1706.90,Yes,Yes,Yes,4,Yes,No,No,No,Yes,20,Yes,Yes,Yes,Yes,No
9758-NBCVXD-AWA,3,2,Female,55,10,Sales,No,9,No,41000.00,6.5,0.39975,2.26525,No,Married,2,13,2,0,0,1,2,Own,Foreign,23900.00,20,No,No,Othe,31,9,6237.60,No,67,100.95,2159.75,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,3,No,No,No,No,No,17,Yes,No,No,No,Yes
3678-BGOGYB-ES1,4,1,Male,33,19,Sales,No,2,No,48000.00,5.9,1.35936,1.47264,No,Unmarried,3,11,1,0,0,1,4,Own,Foreign,33100.00,21,No,Yes,Disc,8,11,4575.20,No,19,12.90,78.45,Yes,50.35,857.35,Yes,Yes,40.75,755.70,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,28,Yes,Yes,Yes,No,No
3404-PQSPTY-4AZ,3,4,Male,41,17,Service,No,4,No,49000.00,12.5,0.557375,5.567625,No,Married,2,4,0,0,0,1,1,Own,Foreign,25200.00,26,No,Yes,Disc,17,7,1172.00,Yes,36,36.75,466.65,No,0.00,0.00,Yes,No,0.00,0.00,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,21,Yes,Yes,Yes,Yes,No
0939-TKCSFT-L6M,3,3,Female,68,14,Crafts,Yes,27,Yes,20000.00,4,0.2368,0.5632,No,Unmarried,2,0,0,0,0,1,1,Lease,Domestic,9500.00,23,Yes,Yes,Visa,40,9,1085.00,No,72,135.75,3271.50,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,No,No,No,No,14,No,No,No,No,Yes
9334-HETXZJ-33F,4,4,Male,35,20,Professional,No,4,No,30000.00,11,0.6864,2.6136,Yes,Unmarried,4,11,2,0,0,0,4,Own,Foreign,12500.00,26,No,Yes,Disc,9,6,907.80,Yes,25,18.15,174.70,Yes,28.70,632.25,No,No,0.00,0.00,Yes,No,No,No,Yes,No,No,No,No,20,Yes,Yes,Yes,No,No
8233-GJIRMZ-YYB,1,2,Female,63,10,Sales,No,2,Yes,19000.00,14.3,1.399255,1.317745,No,Married,4,3,0,3,0,0,1,Own,Foreign,10900.00,24,Yes,Yes,Othe,33,11,3496.10,Yes,64,70.20,1403.00,No,0.00,0.00,Yes,Yes,30.40,1902.80,Yes,No,No,2,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,Yes,Yes
9698-EEPUOH-LHZ,4,3,Male,57,11,Labor,No,32,No,236000.00,7,10.738,5.782,No,Married,2,0,0,0,0,1,4,Own,Domestic,80100.00,25,Yes,Yes,Disc,40,8,2004.50,Yes,72,158.85,3758.95,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,Yes,19,Yes,Yes,No,No,Yes
1531-HCGTLO-7M0,3,5,Female,69,10,Professional,No,21,No,67000.00,6.8,2.177768,2.378232,Yes,Married,2,10,1,0,1,0,2,Own,Foreign,34600.00,25,Yes,No,Mast,27,11,4707.20,Yes,38,28.05,384.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,18,No,No,No,No,No
4343-WBZALK-46D,3,1,Female,31,14,Crafts,No,6,No,25000.00,9.7,0.594125,1.830875,No,Unmarried,1,3,0,1,0,1,1,Own,Domestic,13300.00,18,Yes,Yes,Disc,13,7,1441.40,Yes,43,32.70,417.05,Yes,44.00,1905.95,Yes,Yes,27.75,1133.60,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,No,20,Yes,No,Yes,Yes,No
4397-VEBEME-K4H,1,3,Female,63,10,Labor,No,20,Yes,14000.00,10.2,0.251328,1.176672,No,Unmarried,1,0,0,0,0,1,4,Lease,Domestic,7000.00,22,Yes,Yes,Mast,18,15,3368.00,Yes,51,16.95,300.00,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,20,No,No,Yes,No,Yes
2566-BDYEOQ-YR2,2,1,Female,36,18,Service,No,9,No,45000.00,15.2,1.97676,4.86324,Yes,Unmarried,1,2,2,0,0,0,5,Own,Domestic,24800.00,18,No,Yes,Mast,6,11,3045.40,No,12,28.80,152.40,No,0.00,0.00,Yes,Yes,44.65,519.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,23,Yes,No,No,Yes,Yes
5578-LPGUVE-NUC,2,2,Female,24,19,Professional,No,0,No,30000.00,14.6,3.27624,1.10376,Yes,Married,3,0,0,0,0,1,3,Own,Foreign,16700.00,22,No,Yes,Disc,6,13,2368.90,Yes,17,13.20,62.75,Yes,34.50,487.70,No,No,0.00,0.00,No,No,No,4,No,No,No,No,Yes,22,Yes,Yes,Yes,No,No
8121-NIPRAQ-Q9B,5,4,Male,24,11,Professional,No,2,No,19000.00,11.5,0.229425,1.955575,Yes,Married,6,0,0,0,0,0,1,Lease,Domestic,9100.00,26,No,No,Disc,3,10,2145.20,No,7,16.35,21.90,No,0.00,0.00,No,No,0.00,0.00,No,No,No,4,No,No,No,No,No,17,Yes,No,Yes,No,No
3197-MIEMTJ-RT2,5,2,Male,24,17,Sales,No,0,No,24000.00,6.8,0.148512,1.483488,Yes,Unmarried,2,3,2,1,0,1,3,Own,Domestic,13900.00,21,Yes,Yes,Visa,5,14,6321.40,No,20,22.80,146.85,Yes,51.30,1064.30,Yes,Yes,48.85,939.80,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,No,25,Yes,Yes,No,No,Yes
7274-HQGJWO-OPF,3,1,Female,48,21,Sales,No,2,No,165000.00,24.5,15.8466,24.5784,Yes,Married,5,9,0,0,0,1,2,Own,Domestic,89100.00,34,No,No,Mast,1,9,4338.70,No,4,15.30,20.40,Yes,25.60,78.95,Yes,No,0.00,0.00,No,No,No,4,No,No,No,No,Yes,23,Yes,Yes,Yes,No,No
4377-SVNMWL-PD6,5,5,Female,47,8,Service,No,18,No,51000.00,7.9,1.837224,2.191776,No,Married,2,3,1,0,0,1,0,-1,-1,-1000.00,25,Yes,Yes,Mast,5,9,1933.10,No,13,21.30,88.55,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,24,No,No,No,No,No
0762-UVOPNW-HY2,2,3,Male,63,12,Sales,No,4,No,47000.00,4.7,0.382157,1.826843,No,Married,2,0,0,0,0,1,3,Own,Domestic,19800.00,23,No,Yes,Mast,17,10,1850.50,No,34,42.75,524.60,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,24,No,No,No,No,Yes
4549-PFIHSS-FNN,2,2,Male,60,18,Labor,Yes,18,Yes,26000.00,13.3,1.894984,1.563016,No,Unmarried,1,8,1,0,0,1,3,Own,Foreign,11900.00,19,No,No,Visa,24,10,2094.40,No,47,22.05,344.15,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,No,No,Yes,No,17,No,No,No,No,Yes
9593-YUJKEA-GMP,2,3,Female,42,16,Sales,No,1,No,20000.00,10.2,0.51612,1.52388,No,Unmarried,1,6,0,0,0,1,3,Lease,Foreign,12200.00,24,No,Yes,Disc,20,7,1195.90,Yes,33,17.25,179.85,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,No,Yes,Yes,No,25,No,No,No,No,No
7437-HQDRCA-GOC,3,3,Female,43,15,Crafts,No,14,No,60000.00,6.9,0.32292,3.81708,No,Married,3,5,0,0,0,1,0,-1,-1,-1000.00,24,Yes,No,Visa,25,10,1608.90,Yes,64,52.65,1128.25,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,Yes,21,Yes,No,No,No,Yes
9643-NDPSTS-VDD,5,4,Male,67,6,Professional,No,15,Yes,12000.00,6.4,0.375552,0.392448,No,Married,2,0,0,0,0,1,1,Lease,Domestic,5900.00,20,Yes,Yes,Mast,39,17,7573.90,Yes,72,72.15,1622.80,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,17,No,No,No,No,Yes
9576-DLFIAH-I33,1,2,Male,27,15,Sales,No,1,No,69000.00,8.4,2.341584,3.454416,Yes,Unmarried,2,2,1,0,1,1,2,Own,Foreign,34100.00,18,Yes,Yes,Disc,6,6,1641.60,Yes,13,13.20,62.90,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,23,No,No,No,No,Yes
6931-KRBAKK-3OD,3,1,Female,51,18,Agriculture,No,13,No,39000.00,19.1,3.35205,4.09695,No,Married,2,2,1,1,0,1,0,-1,-1,-1000.00,19,No,No,Mast,22,11,2668.30,No,57,92.40,1680.85,Yes,48.40,2663.50,Yes,Yes,37.60,2076.30,Yes,Yes,No,3,No,No,No,Yes,Yes,20,Yes,Yes,Yes,No,Yes
7358-HOLJDC-BXP,3,3,Male,67,9,Labor,No,18,No,40000.00,5.9,0.14632,2.21368,No,Unmarried,1,6,2,0,0,1,2,Own,Foreign,25300.00,28,No,No,Mast,24,9,3150.90,Yes,50,49.95,847.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,22,No,Yes,No,No,No
5640-IMRESH-RVW,2,4,Female,75,8,Labor,No,42,Yes,52000.00,5.8,1.541176,1.474824,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,25400.00,27,No,Yes,Visa,33,11,6537.30,Yes,69,42.15,973.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,23,No,No,No,No,No
6841-RNTYXJ-FCK,5,3,Female,69,11,Service,No,32,No,67000.00,22.1,3.316768,11.490232,No,Unmarried,1,5,0,0,2,0,3,Own,Foreign,34200.00,24,No,Yes,Othe,38,11,5996.10,No,71,83.70,1896.45,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,27,Yes,No,No,No,Yes
4679-UATVDO-CJT,1,1,Male,63,12,Sales,No,8,No,87000.00,5.5,1.124475,3.660525,No,Unmarried,1,0,0,0,0,0,1,Own,Domestic,48100.00,12,Yes,Yes,AMEX,33,10,4775.80,No,66,33.75,702.20,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,No,No,No,No,25,Yes,No,Yes,No,Yes
9396-TEWFMY-BZ3,5,1,Male,74,10,Sales,Yes,8,Yes,9000.00,23.7,0.379674,1.753326,No,Unmarried,1,0,0,0,0,0,2,Lease,Foreign,5300.00,24,No,Yes,Visa,6,11,2644.90,Yes,17,32.70,238.95,No,0.00,0.00,Yes,No,0.00,0.00,No,No,Yes,No,Yes,Yes,Yes,No,Yes,0,Yes,Yes,No,No,No
9127-WBQSXN-CYS,3,1,Male,68,12,Crafts,No,39,No,86000.00,15.4,2.304456,10.939544,No,Unmarried,1,10,0,3,0,0,3,Own,Foreign,61400.00,20,No,Yes,Disc,27,5,2278.70,No,61,46.95,912.75,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,Yes,No,No,27,No,No,No,No,Yes
7228-EULAST-BP7,4,1,Male,56,10,Labor,Yes,31,No,141000.00,5.1,2.272356,4.918644,No,Married,3,7,0,2,0,0,5,Own,Domestic,96800.00,19,Yes,Yes,AMEX,38,11,12953.30,No,72,184.65,4499.90,No,0.00,0.00,Yes,Yes,60.25,4264.15,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,No,No,Yes
2092-TUFIRF-WFP,5,5,Male,52,15,Agriculture,No,16,No,121000.00,5.6,4.13336,2.64264,No,Married,2,5,3,2,0,0,1,Own,Foreign,63300.00,30,Yes,Yes,AMEX,30,7,6884.10,Yes,67,66.90,1592.55,Yes,47.45,3124.50,Yes,Yes,53.20,3472.75,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,Yes,Yes
4604-KMGBYC-R8T,5,3,Male,28,19,Labor,No,2,No,86000.00,4.5,1.22679,2.64321,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,38500.00,34,No,Yes,Disc,10,6,3228.90,Yes,29,24.45,241.95,Yes,53.95,1450.80,Yes,Yes,70.40,1872.10,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes
8388-HSESXY-LG4,4,3,Male,46,13,Professional,No,9,No,68000.00,12,3.59856,4.56144,No,Unmarried,1,0,0,0,0,0,2,Own,Domestic,37700.00,22,No,Yes,Mast,13,10,2677.50,Yes,29,18.30,199.55,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,No,Yes,No,Yes,Yes,No,26,Yes,Yes,No,No,No
9919-XFCSCR-I4R,2,3,Female,31,12,Labor,Yes,8,No,40000.00,24.4,2.72304,7.03696,Yes,Unmarried,2,9,1,0,0,0,3,Own,Domestic,23500.00,17,No,No,Mast,13,6,1040.10,No,54,49.80,879.20,No,0.00,0.00,Yes,Yes,36.50,2011.65,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,No,Yes,Yes
2280-MACNBB-DNN,1,2,Male,27,15,Labor,No,4,No,23000.00,10.1,1.342694,0.980306,Yes,Married,5,1,1,0,0,0,0,-1,-1,-1000.00,23,No,No,Visa,9,8,1543.70,No,36,34.65,440.15,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,Yes,No,No,No,18,No,Yes,Yes,No,No
5095-ZVZRMJ-RW7,1,1,Male,30,17,Crafts,Yes,4,No,25000.00,6.7,0.11055,1.56445,No,Unmarried,1,1,0,0,1,0,0,-1,-1,-1000.00,14,Yes,No,Othe,4,9,3820.70,Yes,6,13.35,26.95,Yes,31.60,181.65,No,Yes,24.40,118.95,Yes,Yes,Yes,4,No,Yes,No,No,Yes,24,Yes,Yes,Yes,No,No
2527-HHGXKT-TUY,3,1,Male,74,12,Service,No,21,Yes,11000.00,8.8,0.23716,0.73084,No,Married,2,6,0,1,0,1,0,-1,-1,-1000.00,29,No,No,Mast,39,9,1222.90,No,72,178.05,4252.65,Yes,45.15,3172.65,Yes,Yes,37.55,2740.65,Yes,No,Yes,2,Yes,No,No,No,Yes,23,Yes,Yes,No,Yes,Yes
9555-ZPUWFZ-612,2,1,Male,79,16,Service,No,38,Yes,32000.00,18.5,2.87712,3.04288,No,Married,2,4,0,0,0,1,0,-1,-1,-1000.00,21,No,Yes,Disc,34,11,3159.00,No,70,68.25,1617.20,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,13,Yes,No,No,No,Yes
2227-HEIEIP-UIV,2,4,Female,51,17,Service,No,14,No,315000.00,4.6,9.43299,5.05701,No,Married,4,8,2,0,0,1,4,Own,Foreign,80400.00,29,No,Yes,AMEX,18,9,12158.00,Yes,51,36.15,624.60,No,0.00,0.00,Yes,No,0.00,0.00,No,No,Yes,2,Yes,Yes,Yes,Yes,Yes,17,Yes,No,No,No,No
8145-ISREAD-O9U,5,3,Male,27,18,Sales,No,0,No,33000.00,19,0.60819,5.66181,Yes,Married,7,7,0,0,0,1,3,Own,Domestic,14000.00,27,Yes,Yes,AMEX,6,19,6105.20,No,12,15.15,55.40,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,Yes,17,No,No,No,No,No
6624-JSIUUG-1QI,3,3,Male,64,21,Sales,No,13,No,63000.00,22.8,7.569828,6.794172,Yes,Married,3,5,0,0,0,0,1,Own,Domestic,51200.00,29,Yes,Yes,Visa,16,10,4412.10,No,38,19.80,234.80,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,3,No,Yes,Yes,No,No,15,Yes,Yes,No,No,No
8864-QJEYKC-HRG,2,2,Female,38,8,Service,No,10,No,31000.00,5.2,0.631904,0.980096,No,Married,4,5,1,0,0,1,1,Own,Foreign,16800.00,25,No,Yes,Visa,13,5,785.60,No,27,20.55,174.00,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,24,No,Yes,No,No,Yes
0124-VNHDHV-64B,1,2,Male,59,13,Sales,No,6,No,31000.00,9,0.34038,2.44962,No,Married,2,1,0,1,0,1,0,-1,-1,-1000.00,22,No,No,Disc,26,9,1238.50,No,57,24.60,449.85,No,0.00,0.00,Yes,Yes,48.65,2649.40,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,21,Yes,Yes,No,No,Yes
8815-MJQAON-87H,5,5,Male,74,12,Sales,No,6,No,50000.00,4.5,0.468,1.782,No,Married,2,1,1,0,0,1,3,Own,Domestic,26100.00,31,No,No,Disc,17,17,5469.20,No,32,23.85,261.05,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,17,No,No,No,No,Yes
8222-XWXKAQ-6HJ,2,1,Male,18,12,Crafts,Yes,0,No,30000.00,8.1,1.02546,1.40454,Yes,Unmarried,1,12,1,0,0,0,0,-1,-1,-1000.00,15,No,No,Mast,0,9,2253.40,Yes,2,8.70,5.20,Yes,25.05,23.80,No,No,0.00,0.00,No,No,No,4,No,No,No,No,Yes,23,Yes,Yes,Yes,No,No
5637-ZCIGKO-3IN,5,3,Female,75,17,Sales,No,11,Yes,30000.00,8.4,0.53424,1.98576,No,Unmarried,1,1,0,1,0,1,2,Own,Domestic,14500.00,24,Yes,No,Disc,14,8,1564.80,No,36,21.45,263.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,Yes,Yes,No,No,Yes,Yes,No,28,Yes,No,No,No,No
4095-WOBDOP-1NV,3,2,Female,26,17,Professional,No,1,No,20000.00,8,0.1776,1.4224,Yes,Unmarried,3,0,0,0,0,1,3,Own,Foreign,9000.00,31,No,No,AMEX,4,12,2313.90,Yes,9,12.75,32.60,Yes,31.50,235.70,Yes,Yes,27.10,220.50,No,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,11,Yes,Yes,Yes,No,No
6840-SVGNVT-HP8,2,1,Male,75,15,Professional,Yes,26,No,106000.00,25.4,11.011916,15.912084,No,Married,3,7,0,0,0,1,4,Own,Foreign,45600.00,27,Yes,Yes,Disc,39,13,7112.50,No,72,160.05,3870.00,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,2,Yes,Yes,Yes,Yes,No,19,Yes,No,No,No,Yes
5358-CUEXEP-PPC,1,3,Female,39,17,Sales,No,2,No,69000.00,19.7,6.429489,7.163511,Yes,Unmarried,1,0,0,0,0,0,2,Own,Foreign,41400.00,19,No,No,Mast,21,11,5529.90,Yes,52,31.65,506.75,Yes,46.30,2357.90,Yes,Yes,40.95,2165.80,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,No,23,Yes,Yes,Yes,No,No
1042-CGJNBW-26A,5,1,Male,47,17,Crafts,No,9,No,81000.00,2,0.6561,0.9639,No,Unmarried,1,1,0,1,0,1,1,Own,Foreign,55200.00,24,No,No,Disc,15,7,1289.50,No,33,20.25,219.90,Yes,26.60,892.90,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,Yes,20,Yes,Yes,Yes,No,Yes
8577-NBUCVN-AOC,2,2,Female,41,15,Sales,No,4,No,83000.00,17.4,2.830632,11.611368,No,Married,2,0,0,0,0,1,2,Own,Domestic,38400.00,18,Yes,Yes,Disc,15,10,2861.90,No,50,23.25,388.10,Yes,43.15,2067.60,Yes,Yes,42.80,2160.00,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,18,Yes,Yes,No,Yes,Yes
5987-AWHRGV-06M,2,4,Male,30,17,Sales,No,1,No,14000.00,11.9,0.603092,1.062908,Yes,Unmarried,1,1,1,0,0,0,4,Lease,Foreign,5100.00,24,No,Yes,Mast,6,11,3115.30,Yes,17,12.15,70.85,Yes,22.10,331.50,No,No,0.00,0.00,No,No,No,3,No,No,No,No,Yes,19,Yes,No,No,No,No
5109-HZNZJJ-TXF,3,4,Female,55,13,Professional,No,15,No,185000.00,11.3,11.936755,8.968245,Yes,Married,2,9,0,0,0,1,3,Own,Domestic,91800.00,28,Yes,Yes,Visa,20,10,2908.30,Yes,53,21.00,409.90,Yes,23.95,1258.25,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,Yes,13,Yes,Yes,Yes,No,Yes
3027-WMALFT-24E,4,1,Female,51,13,Crafts,Yes,19,No,84000.00,13.7,2.623824,8.884176,No,Married,2,0,0,0,0,1,2,Own,Foreign,40600.00,15,No,No,Mast,10,9,3028.90,No,18,17.10,113.10,Yes,47.15,777.95,Yes,Yes,34.00,594.15,No,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,26,Yes,Yes,Yes,Yes,No
